date,title,detail_url,pdf_url,page_no,scraped_at
"Apr 08, 2026",Adjudication Order in respect of Rupee Services Private Limited in the matter of Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/apr-2026/adjudication-order-in-respect-of-rupee-services-private-limited-in-the-matter-of-illiquid-stock-options-on-bse_100824.html,https://www.sebi.gov.in/sebi_data/attachdocs/apr-2026/ORDER_1775637182.pdf,1,2026-04-18T22:49:21.766680
"Apr 08, 2026",Adjudication Order in respect of Prachi Tradevine Pvt Ltd in the matter of Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/apr-2026/adjudication-order-in-respect-of-prachi-tradevine-pvt-ltd-in-the-matter-of-illiquid-stock-options-on-bse_100813.html,https://www.sebi.gov.in/sebi_data/attachdocs/apr-2026/ORDER_1775637653.pdf,1,2026-04-18T22:49:28.790065
"Apr 08, 2026",Adjudication Order in respect of Saffire Exports And Agency Private Limited in the matter of Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/apr-2026/adjudication-order-in-respect-of-saffire-exports-and-agency-private-limited-in-the-matter-of-illiquid-stock-options-on-bse_100811.html,https://www.sebi.gov.in/sebi_data/attachdocs/apr-2026/ORDER_1775624117.pdf,1,2026-04-18T22:49:36.331786
"Apr 08, 2026",Adjudication Order in respect of Amritphal Mercantile Private Limited in the matter of Illiquid Stock Options,https://www.sebi.gov.in/enforcement/orders/apr-2026/adjudication-order-in-respect-of-amritphal-mercantile-private-limited-in-the-matter-of-illiquid-stock-options_100808.html,https://www.sebi.gov.in/sebi_data/attachdocs/apr-2026/ORDER_1775627302.pdf,1,2026-04-18T22:49:43.245509
"Apr 08, 2026",Adjudication Order in respect of Longview Suppliers Private Limited in the matter of Illiquid Stock Options,https://www.sebi.gov.in/enforcement/orders/apr-2026/adjudication-order-in-respect-of-longview-suppliers-private-limited-in-the-matter-of-illiquid-stock-options_100810.html,https://www.sebi.gov.in/sebi_data/attachdocs/apr-2026/ORDER_1775629769.pdf,1,2026-04-18T22:49:50.535790
"Apr 08, 2026",Adjudication Order in respect of Ritu Overseas Private Limited in the matter of Illiquid Stock Options,https://www.sebi.gov.in/enforcement/orders/apr-2026/adjudication-order-in-respect-of-ritu-overseas-private-limited-in-the-matter-of-illiquid-stock-options_100806.html,https://www.sebi.gov.in/sebi_data/attachdocs/apr-2026/ORDER_1775623077.pdf,1,2026-04-18T22:49:59.018299
"Apr 06, 2026",Adjudication Order in respect of Bimal Jha in the matter of Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/apr-2026/adjudication-order-in-respect-of-bimal-jha-in-the-matter-of-illiquid-stock-options-on-bse_100742.html,https://www.sebi.gov.in/sebi_data/attachdocs/apr-2026/ORDER_1775465612.pdf,1,2026-04-18T22:50:05.974040
"Mar 27, 2026",Adjudication Order in respect of Rashmi Chandak in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-rashmi-chandak-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100656.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774607943.pdf,1,2026-04-18T22:50:13.171519
"Mar 27, 2026",Adjudication Order in respect of Ravindra Kumar Gupta HUF in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-ravindra-kumar-gupta-huf-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100654.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774607515.pdf,1,2026-04-18T22:50:20.975078
"Mar 27, 2026",Adjudication Order in respect of Mange Lal Agarwal in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-mange-lal-agarwal-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100652.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774606644.pdf,1,2026-04-18T22:50:30.095981
"Mar 27, 2026",Adjudication Order in respect of Rajeev Chandak HUF in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-rajeev-chandak-huf-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100650.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774606295.pdf,1,2026-04-18T22:50:39.111523
"Mar 27, 2026",Adjudication Order in respect of Bhagat Ram Agarwal HUF in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-bhagat-ram-agarwal-huf-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100639.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774600901.pdf,1,2026-04-18T22:50:47.965972
"Mar 27, 2026",Adjudication Order in respect of Late Juneja Ranjitsingh in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-late-juneja-ranjitsingh-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100637.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774590873.pdf,1,2026-04-18T22:50:56.181922
"Mar 27, 2026",Adjudication Order in respect of Pawan Kumar Agarwal HUF in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-pawan-kumar-agarwal-huf-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100635.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774585177.pdf,1,2026-04-18T22:51:04.315391
"Mar 27, 2026",Adjudication Order in respect of Rekha M Agarwal in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-rekha-m-agarwal-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100633.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774585046.pdf,1,2026-04-18T22:51:12.255690
"Mar 27, 2026",Adjudication Order in respect of HKC Techind Pvt. Ltd. in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-hkc-techind-pvt-ltd-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100631.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774432556.pdf,2,2026-04-18T22:51:22.563715
"Mar 25, 2026",Adjudication Order in respect of Ashlar Securities Private Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-ashlar-securities-private-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100607.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774436659.pdf,2,2026-04-18T22:51:30.703670
"Mar 25, 2026",Adjudication Order in respect of ATS Share Brokers Private Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-ats-share-brokers-private-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100609.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774437594.pdf,2,2026-04-18T22:51:38.916130
"Mar 25, 2026",Adjudication Order in respect of First Global Stockbroking Private Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-first-global-stockbroking-private-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100611.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774438157.pdf,2,2026-04-18T22:51:46.343234
"Mar 25, 2026",Adjudication Order in respect of Ganganagar Commodity Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-ganganagar-commodity-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100601.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774433753.pdf,2,2026-04-18T22:51:54.309970
"Mar 25, 2026",Adjudication Order in respect of Growth Securities Private Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-growth-securities-private-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100613.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774439178.pdf,2,2026-04-18T22:52:03.138073
"Mar 25, 2026",Adjudication Order in respect of ITI Securities Broking Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-iti-securities-broking-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100605.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774436131.pdf,2,2026-04-18T22:52:13.190182
"Mar 25, 2026",Adjudication Order in respect of Northeast Broking Services Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-northeast-broking-services-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100603.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774435127.pdf,2,2026-04-18T22:52:20.817944
"Mar 25, 2026",Adjudication Order in respect of R. K. Stockholding Pvt. Ltd. in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-r-k-stockholding-pvt-ltd-in-the-matter-of-tradetron-and-other-algo-platforms_100595.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774428858.pdf,2,2026-04-18T22:52:27.792057
"Mar 25, 2026",Adjudication Order in respect of Samco Securities Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-samco-securities-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100597.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774429674.pdf,2,2026-04-18T22:52:37.859305
"Mar 25, 2026",Adjudication Order in respect of Shri Parasram Holdings Private Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-shri-parasram-holdings-private-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100599.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774430594.pdf,2,2026-04-18T22:52:45.682733
"Mar 25, 2026",Adjudication Order in respect of Pentad Securities Private Limited in the matter of TradeTron and other Algo Platforms,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-pentad-securities-private-limited-in-the-matter-of-tradetron-and-other-algo-platforms_100593.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774428038.pdf,2,2026-04-18T22:52:53.043109
"Mar 25, 2026",Adjudication Order in the matter of Incap Financial Services Limited,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-the-matter-of-incap-financial-services-limited_100572.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774436449.pdf,2,2026-04-18T22:53:03.102291
"Mar 25, 2026",Adjudication Order in respect of Anagha C Bambardekar in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-anagha-c-bambardekar-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100559.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774421203.pdf,2,2026-04-18T22:53:12.672229
"Mar 25, 2026",Adjudication Order in respect of Lal Kamleshbhai N HUF in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-lal-kamleshbhai-n-huf-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100555.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774332051.pdf,2,2026-04-18T22:53:20.052543
"Mar 23, 2026",Adjudication Order in respect of Madhu Gupta in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-madhu-gupta-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100509.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774261120.pdf,2,2026-04-18T22:53:27.137237
"Mar 23, 2026",Adjudication Order in the matter of Nagarjuna Fertilizers and Chemicals Limited,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-the-matter-of-nagarjuna-fertilizers-and-chemicals-limited_100507.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1774259542.pdf,2,2026-04-18T22:53:34.975480
"Mar 20, 2026",Adjudication Order in respect of Galaxy Mercantiles Private Limited in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-galaxy-mercantiles-private-limited-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100490.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1773999906.pdf,2,2026-04-18T22:53:43.694414
"Mar 18, 2026",Adjudication Order in respect of Rahul Fiscal and Credit Co. Pvt. Ltd. in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-rahul-fiscal-and-credit-co-pvt-ltd-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100462.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1773832342.pdf,2,2026-04-18T22:53:52.621419
"Mar 18, 2026",Adjudication Order in respect of Sanjay Kumar in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-sanjay-kumar-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100453.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1773818215.pdf,2,2026-04-18T22:53:59.945778
"Mar 18, 2026",Adjudication Order in the matter of DMI Capital Private Limited,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-the-matter-of-dmi-capital-private-limited_100455.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1773822615.pdf,2,2026-04-18T22:54:08.133320
"Mar 18, 2026",Adjudication Order in respect of Anju Agarwal in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-anju-agarwal-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100449.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1773811503.pdf,2,2026-04-18T22:54:16.570247
"Mar 13, 2026",Adjudication Order in respect of Shanti Bhutra in the matter of dealings in Illiquid Stock Options on BSE,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-respect-of-shanti-bhutra-in-the-matter-of-dealings-in-illiquid-stock-options-on-bse_100340.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1773398901.pdf,2,2026-04-18T22:54:26.667938
"Mar 13, 2026",Adjudication Order in the matter of Anand Rathi Shares and Stock Brokers Limited,https://www.sebi.gov.in/enforcement/orders/mar-2026/adjudication-order-in-the-matter-of-anand-rathi-shares-and-stock-brokers-limited_100327.html,https://www.sebi.gov.in/sebi_data/attachdocs/mar-2026/ORDER_1773394712.pdf,2,2026-04-18T22:54:34.417555
